"","Cluster","ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"136","C2_Identity__DOWN","GO:0048667","cell morphogenesis involved in neuron differentiation","140/3185","375/11518",0.373333333333333,1.35009523809524,4.26112704753062,2.15968519345704e-05,0.00552570883068795,0.00507390701841261,"ITGB1/WDR47/DHX36/RB1/SEC24B/ADNP/NEDD4/RAPGEF2/C9orf72/PTK2/CFAP418/ZDHHC17/KIDINS220/EIF4G2/MYCBP2/LRRK2/PREX2/SOS1/PTPN11/CREB1/RNF6/NUMB/BRAF/BTBD3/USP9X/CAPRIN1/DOCK7/APP/NRP1/SLC11A2/TMEM106B/USP33/RYK/RPS6KA5/B3GNT2/RAB10/SPG11/NTN4/SMURF1/SIN3A/VEGFA/DIP2A/ANOS1/DIP2B/OPHN1/BMPR2/TRIO/SLC25A46/RUFY3/RAP2A/ABI1/LRP4/GOLGA4/PICALM/PHACTR1/TTC8/GSK3B/ANK3/MEF2A/PTPRM/ULK2/NIN/TOP2B/SEMA6D/SIAH1/SPART/PALLD/SYNE1/PRICKLE1/VCL/WASL/FZD3/CRPPA/SEMA3C/NOTCH2/B4GALT5/PTCH1/EPHA3/EFNB2/CDKL5/FBXW8/MACF1/B4GALT6/KIF5B/KLF7/RAPH1/APBB2/NEO1/KALRN/PTPRD/PLXNC1/UBE3A/SYNGAP1/SIPA1L1/PRKG1/ETV1/ABL1/GPRASP3/MAP2/WDPCP/SPAST/PLXNA4/SEMA5A/SKIL/EDNRA/NLGN1/AUTS2/ENAH/LAMA2/DISC1/CDK5R1/WNT5A/EEF2K/MYOT/EPHA7/CDH11/ATL1/SLC1A3/ROBO1/NFASC/NEXN/GLI3/CHL1/PARD6B/DCLK1/SLIT2/UST/EMB/BCL2/EPHA4/HECW2/NR4A2/FN1/NRP2/XK/NTRK2/EGR2/SLITRK4/FLRT2/BDNF",140
"137","C2_Identity__DOWN","GO:0014812","muscle cell migration","38/3185","76/11518",0.5,1.80816326530612,4.36997186785599,2.8228709807898e-05,0.00689422080899255,0.00633052453921618,"FAT1/ROCK1/DOCK4/TCP11L2/ATP7A/DOCK7/NRP1/ITGB3/MAP3K7/AKIRIN1/NF1/SSH1/RPS6KB1/NFE2L2/SEMA6D/BMPR1A/TLR4/GNA13/CRK/ITGA2/PRKG1/PDGFD/MDM2/IGFBP5/ABHD2/CYP1B1/DDR2/MIR221/ADAMTS1/SLIT2/SORL1/BCL2/HAS2/POSTN/CCN4/IGF1/CCN3/NR4A3",38
"138","C2_Identity__DOWN","GO:0098742","cell-cell adhesion via plasma-membrane adhesion molecules","59/3185","134/11518",0.440298507462687,1.59226317392629,4.26327547809337,3.22401485037995e-05,0.00753157903960499,0.00691577007035736,"ITGB1/FAT1/FAT4/PCDHGB7/PCDHGC3/DSG2/PCDHGA2/PCDHB15/IL1RAP/ATP2C1/HMCN1/CD164/PCDHGA3/ACVR1/TGFBR2/NECTIN3/PTPRM/PCDHGC4/WNK1/PALLD/PCDHGC5/PCDHB4/NPTN/PCDH18/PIK3CB/CLDN12/PCDH9/DSC2/PCDHB14/PTPRD/PCDHB13/DSC1/TENM2/NLGN1/MPZL2/SPARCL1/MYOT/CDH11/IGSF11/PCDH20/ROBO1/NEXN/MIR221/ADGRL3/PCDHB5/CEACAM1/CD84/PCDH17/CDH13/EMB/AJUBA/AMIGO2/CDH19/PCDH7/CLSTN2/KLF4/TGFB2/VCAM1/SELE",59
"139","C2_Identity__DOWN","GO:0051298","centrosome duplication","32/3185","61/11518",0.524590163934426,1.89708932753429,4.34299032431562,3.52978781406024e-05,0.00773063321873178,0.00709854886443835,"SIRT1/CCP110/PDCD6IP/CEP135/KAT2B/PKD2/SPICE1/CEP76/SASS6/CEP44/POC1B/USP33/XPO1/CHORDC1/C2CD3/CKAP5/TRIM37/MDM1/CEP192/CEP120/VPS4B/NDE1/CEP295/ALMS1/RTTN/ROCK2/CDK2/BRCA1/TMEM67/GEN1/CEP85/PLK2",32
"140","C2_Identity__DOWN","GO:1904754","positive regulation of vascular associated smooth muscle cell migration","12/3185","15/11518",0.8,2.8930612244898,4.5355341408935,3.71881756381231e-05,0.00773063321873178,0.00709854886443835,"FAT1/DOCK4/ATP7A/DOCK7/MAP3K7/SSH1/MDM2/IGFBP5/DDR2/MIR221/ADAMTS1/NR4A3",12
"141","C2_Identity__DOWN","GO:0007264","small GTPase-mediated signal transduction","150/3185","410/11518",0.365853658536585,1.32304629168741,4.11777358856064,3.74086104014566e-05,0.00773063321873178,0.00709854886443835,"HACE1/ITGB1/ARHGAP29/KRIT1/CHM/ARFGEF2/RB1/RDX/ROCK1/NCKAP1/RASA2/USO1/RAPGEF2/CSNK1A1/FAM13B/ARFGEF1/ARHGAP21/CBL/DENND4A/LRRK2/DOCK4/PREX2/SOS1/ARHGAP42/ARHGAP12/DENND4C/CHUK/ARHGEF12/ARHGAP5/RALGAPA1/SPATA13/DOCK1/CCDC88A/USP8/RHOT1/KRAS/DOCK7/NRP1/RALGAPB/CRKL/ECT2/KITLG/TEK/RGL1/SHOC2/CHML/MYO9A/G3BP2/RAP1B/SCAI/ITGAV/SYDE2/G3BP1/NF1/OGT/SOS2/CD2AP/RAB30/OPHN1/RAB18/TRIO/MAP4K4/ARHGAP32/RAP2A/GARRE1/ABCA1/ARHGAP17/LRP4/RAP2C/HEG1/SWAP70/ALS2/ARHGAP24/FAM13A/NRAS/EPS8/PHACTR4/ARHGAP31/RAB33B/FBXO8/RAPGEF4/DOCK9/NOTCH2/GNA13/ARHGEF11/FGF2/CRK/RALBP1/RAPGEF5/VAV2/RALGPS2/GRB2/KANK1/STARD13/RALGAPA2/PSD3/AKAP13/PIK3CB/RAPGEF6/ITSN1/ROCK2/KALRN/RERG/ARHGEF9/SPRY2/CDK2/FGD4/PPP2CB/CDC42SE2/SYNGAP1/SIPA1L1/MAPRE2/ARHGAP6/ABL1/F2R/RAB12/KBTBD7/AUTS2/RAB9B/RIPOR2/DOCK8/PLEKHG1/LIPA/RACGAP1/KSR1/ROBO1/PLCE1/SDCBP/SYNJ2BP/RAP1GAP2/DOK6/CDON/ARFGEF3/SPRY1/VAV3/STARD8/SLIT2/LPAR6/DOCK3/CDH13/F2RL1/ARHGAP18/PLK2/WASF1/DOCK11/IGF1/TGFB2/AGTR1/DOCK2/GPR65",150
"142","C2_Identity__DOWN","GO:0007178","transmembrane receptor protein serine/threonine kinase signaling pathway","107/3185","277/11518",0.386281588447653,1.39692035659029,4.13394309673542,3.99344356905796e-05,0.00794695270242534,0.0072971812897367,"PDPK1/ADAM9/HIVEP1/LATS1/SIRT1/LEMD3/EP300/RNF111/CTDSPL2/PTK2/SMAD5/ARID4A/SMAD1/ZEB1/SMURF2/LATS2/ZEB2/ATF2/USP9X/TRIM33/SNX6/XIAP/SNX25/FERMT2/GLCE/MAP3K7/SMURF1/SIN3A/TBX20/BRMS1L/ARID4B/OGT/CRIM1/SINHCAF/APPL1/ZMIZ1/BMPR2/SMAD9/ACVR1/PPM1A/PALS1/TGFBR2/DDX5/SPRED1/ZFYVE9/SPART/KDR/SPRED2/USP15/BMPR1A/SPTBN1/NOTCH2/TWSG1/PTPRK/JAK2/ACVR2A/UBE2D1/TOB1/BMP5/HIPK2/NEO1/WWTR1/SPRY2/FUT8/MTMR4/PBLD/CD109/GPR155/ABL1/THBS1/LTBP1/SLC2A10/LDLRAD4/TGFBR1/SKIL/PPARA/CAV2/INHBA/SMAD7/PPM1L/WNT5A/HFE/SDCBP/ELAPOR2/TNFAIP6/MIR27B/LOX/FZD1/SPRY1/SORL1/NPNT/NREP/FBN1/NOMO3/BMP6/HPGD/ITGA8/SULF1/CDKN2B/TGFB2/FBN2/SFRP1/GDF9/CHRDL1/CCN3/TMEM100/USP9Y",107
"143","C2_Identity__DOWN","GO:0141091","transforming growth factor beta receptor superfamily signaling pathway","101/3185","259/11518",0.38996138996139,1.4102277204318,4.12808553153012,4.18484056699295e-05,0.0079656244278258,0.00731432634776603,"PDPK1/ADAM9/HIVEP1/LATS1/SIRT1/LEMD3/EP300/RNF111/CTDSPL2/PTK2/SMAD5/ARID4A/SMAD1/ZEB1/SMURF2/LATS2/ZEB2/ATF2/USP9X/TRIM33/SNX6/XIAP/SNX25/FERMT2/MAP3K7/SMURF1/SIN3A/TBX20/BRMS1L/ARID4B/OGT/CRIM1/SINHCAF/APPL1/ZMIZ1/BMPR2/SMAD9/ACVR1/PPM1A/PALS1/TGFBR2/DDX5/SPRED1/ZFYVE9/SPART/KDR/SPRED2/USP15/BMPR1A/NOTCH2/TWSG1/PTPRK/ACVR2A/UBE2D1/TOB1/BMP5/HIPK2/NEO1/SPRY2/FUT8/MTMR4/PBLD/CD109/GPR155/ABL1/THBS1/LTBP1/SLC2A10/LDLRAD4/TGFBR1/SKIL/PPARA/CAV2/INHBA/SMAD7/WNT5A/HFE/SDCBP/ELAPOR2/TNFAIP6/MIR27B/LOX/FZD1/SPRY1/SORL1/NPNT/NREP/FBN1/NOMO3/BMP6/HPGD/ITGA8/SULF1/CDKN2B/TGFB2/FBN2/SFRP1/GDF9/CHRDL1/TMEM100/USP9Y",101
"144","C2_Identity__DOWN","GO:0072001","renal system development","92/3185","232/11518",0.396551724137931,1.43406052076003,4.12902932617453,4.33983044486219e-05,0.0079656244278258,0.00731432634776603,"NUP160/YAP1/LGR4/SMAD5/LRRK2/SMAD1/NPHP3/PKD2/NRP1/ZBTB14/TEK/ITGB3/RRM2B/VEGFA/RARB/NF1/CD2AP/APAF1/NIPBL/CNTRL/COL4A3/CEP290/LRP4/DYNC2H1/NUP107/TTC8/PBX1/PROX1/DLG1/PRICKLE1/ANGPT1/HS2ST1/C1GALT1/CAT/NOTCH2/FGF2/PTCH1/EFNB2/ZMPSTE24/STAT1/ENPEP/WWTR1/NID1/IQGAP1/PYGO1/PDGFD/ERBB4/BCL2L11/WDPCP/PCSK5/TGFBR1/CFLAR/EDNRA/TBX18/GREB1L/SMAD7/WNT5A/KLHL3/CYP26B1/EPHA7/COL4A4/PLCE1/GLI3/ADAMTS1/COL4A1/EDNRB/BICC1/SPRY1/ARID5B/SLIT2/EYA1/ALDH1A2/NPNT/FBN1/BCL2/EPHA4/BMP6/HPGD/FOXC1/ITGA8/MME/RDH10/HAS2/SULF1/PDGFRA/TIPARP/PRDM1/GCNT1/TGFB2/AGTR1/ANGPT2/SFRP1",92
"145","C2_Identity__DOWN","GO:0120031","plasma membrane bounded cell projection assembly","155/3185","427/11518",0.362997658079625,1.31271806146346,4.07103898191715,4.44758482849012e-05,0.0079656244278258,0.00731432634776603,"ITGB1/RDX/ROCK1/NCKAP1/CDC14B/CCP110/ARL13B/NEK1/YAP1/RAPGEF2/ASAP1/SEPTIN7/ACTR2/EXOC5/FER/WDR11/RP2/BBS10/RAB5A/CEP97/PIP5K1A/KIF3A/WASF3/ANO6/KIAA0586/NPHP3/CEP135/APC/SPATA13/SRGAP2C/GORAB/CCDC88A/IFT81/TTBK2/ATP7A/WDR44/USP9X/INTU/NRP1/FGD6/POC1B/FAM149B1/CPLANE1/RO60/FMR1/TWF1/AKIRIN1/CDC14A/TOGARAM1/WDR35/NCK1/PIBF1/C2CD3/GOLPH3/ATP8B1/CD2AP/ACTR3/FNBP1L/TTC21B/MPHOSPH9/OPHN1/FAM161A/RFX3/CEP162/UNC119B/ODF2L/RAP2A/CEP290/DYNC2H1/MARCHF7/SPAG1/CILK1/CEP350/TTC8/GSK3B/ARHGAP24/CEP120/EPS8/ARHGEF6/CFAP44/PRICKLE1/DNAAF2/RAB23/CCDC66/BBS7/IFT80/VCL/GALNT11/WASL/IFT56/CFAP69/PIK3CA/OCRL/MYLK/CDKL5/FBXW8/VAV2/KANK1/SH3YL1/RAPGEF6/PIK3R1/WWTR1/CYLD/MACIR/SYNE2/ARL6/ARMC2/FGD4/CEP83/WDR19/BBOF1/IQCB1/ABL1/CORO1C/WDPCP/DNAH1/TGFBR1/TENM2/TMEM67/PTPDC1/NLGN1/DAAM2/S1PR1/P2RY12/AUTS2/DISC1/STK36/EMP1/KIF27/RIPOR2/SCLT1/CEP19/CEP126/CLCN4/PLCE1/SDCBP/ABCC4/STK26/RAB3IP/KIT/RPGR/MYO10/STON1/AVIL/ALPK1/VAV3/SLIT2/CDH13/AJUBA/F2RL1/SNX10/CFAP58/KLF5/DOCK11/CARMIL1",155
"146","C2_Identity__DOWN","GO:0007420","brain development","169/3185","472/11518",0.358050847457627,1.29482877896921,4.04354298762942,4.8149771499937e-05,0.00834544265384391,0.00766308927063513,"ITGB1/WDR47/KDM7A/ATM/TAF1/CCDC14/SEC24B/FRS2/ARL13B/FAT4/RAPGEF2/ATXN1/FZD6/HIF1A/LRRK2/SOS1/SUN1/SMAD1/ATXN1L/PRKDC/PTPN11/ZEB1/CREB1/TBC1D23/PHF8/XRN2/NUMB/BTBD3/SRGAP2C/BPTF/RORA/TTBK2/ATF2/SCYL2/KRAS/METTL14/ATRN/ATP7A/DOCK7/APP/NRP1/LDB1/UFM1/HERC1/ZSWIM6/GNB4/UBA6/CRKL/RYK/PHLPP2/DIXDC1/LRP6/NCOA1/SIN3A/HOOK3/STXBP3/RARB/SETD2/C2CD3/ZNF148/NF1/APAF1/TTC21B/NIPBL/OPHN1/ZMIZ1/CCDC141/RAB18/SLC25A46/ZNF430/PALS1/TGFBR2/MTPN/CEP290/DYNC2H1/FBXW11/AKT3/AGTPBP1/PHACTR1/ATRX/EML1/TTC8/GSK3B/AVPR1A/NIN/PBX1/TOP2B/PGAP1/SEMA6D/CEP120/AFG2A/PROX1/CHD7/BBS7/PLCB1/MED1/BMPR1A/FZD3/NDE1/NARS1/PEX13/TWSG1/SMARCA1/FGF2/PTCH1/PCDH18/CRK/WDR37/BMI1/BMP5/PCDH9/UBE3A/SYNE2/BNIP3/PRKG1/ABL1/SELENOP/CORO1C/SOX6/SLC38A2/C21orf91/NDNF/ERBB4/PLXNA4/SEMA5A/CDK6/INHBA/S1PR1/P2RY12/ATP2B4/EGFR/DISC1/STK36/CDK5R1/WNT5A/KIF27/ID2/NR2F2/EPHA7/SLC1A1/ROBO1/NFASC/ATP1A2/TACC1/CDON/ABAT/GLI3/SHROOM4/COL4A1/FZD1/EGF/DCLK1/SLIT2/ALDH1A2/BCL2/AMIGO2/NLGN4X/ALDH1A3/FOXC1/SLC1A2/PLP1/NR4A2/NRP2/NTRK2/CX3CR1/GRIN2A/EGR2/SFRP1/HOXB3",169
"147","C2_Identity__DOWN","GO:0090092","regulation of transmembrane receptor protein serine/threonine kinase signaling pathway","84/3185","209/11518",0.401913875598086,1.45345181134655,4.08993016847334,5.24951253789989e-05,0.00881425964566753,0.00809357410037394,"PDPK1/LATS1/SIRT1/LEMD3/EP300/RNF111/CTDSPL2/ARID4A/ZEB1/SMURF2/LATS2/ZEB2/TRIM33/SNX6/XIAP/SNX25/GLCE/SMURF1/SIN3A/TBX20/BRMS1L/ARID4B/OGT/CRIM1/SINHCAF/BMPR2/ACVR1/PPM1A/PALS1/TGFBR2/SPRED1/SPART/KDR/SPRED2/USP15/BMPR1A/NOTCH2/TWSG1/JAK2/ACVR2A/UBE2D1/TOB1/BMP5/HIPK2/NEO1/SPRY2/MTMR4/PBLD/CD109/GPR155/ABL1/THBS1/LTBP1/SLC2A10/LDLRAD4/TGFBR1/SKIL/PPARA/CAV2/INHBA/SMAD7/WNT5A/HFE/SDCBP/ELAPOR2/TNFAIP6/MIR27B/LOX/FZD1/SPRY1/SORL1/NPNT/NREP/FBN1/NOMO3/BMP6/ITGA8/SULF1/CDKN2B/TGFB2/FBN2/SFRP1/CHRDL1/CCN3",84
"148","C2_Identity__DOWN","GO:0007099","centriole replication","21/3185","35/11518",0.6,2.16979591836735,4.28489468586125,6.00748358034684e-05,0.00978127553854653,0.0089815232985919,"CCP110/CEP135/KAT2B/SPICE1/CEP76/SASS6/CEP44/POC1B/C2CD3/TRIM37/MDM1/CEP192/CEP120/VPS4B/CEP295/ALMS1/RTTN/CDK2/BRCA1/CEP85/PLK2",21
"149","C2_Identity__DOWN","GO:0009791","post-embryonic development","34/3185","68/11518",0.5,1.80816326530612,4.13213526586095,7.34286550060517e-05,0.0116038871572799,0.0106551116412806,"ASH1L/ATM/MORC3/IREB2/GIGYF2/ZFX/ITPR1/PLEKHA1/VPS54/KMT2A/VEGFA/IGF2R/ATRX/HEG1/BPNT2/KDR/MMUT/ACADM/SEMA3C/JAK2/KDM5B/FZD5/ABL1/SELENOP/BCL2L11/TGFBR1/STK36/ARID5B/APOB/BCL2/NR4A2/TIPARP/PRDM1/KLF4",34
"150","C2_Identity__DOWN","GO:0048041","focal adhesion assembly","38/3185","79/11518",0.481012658227848,1.73949883750969,4.0773756229648,8.3388911616563e-05,0.0128013892033084,0.011754701616446,"ROCK1/PTK2/PIP5K1A/CLASP2/NRP1/LDB1/FERMT2/LIMS1/TEK/VEGFA/SORBS1/CLASP1/MAP4K4/PHLDB2/SLK/PTPRJ/EPB41L5/PEAK1/KDR/VCL/EPHA3/MACF1/PTPRK/LIMCH1/ROCK2/ITGA2/ARHGAP6/ABL1/CORO1C/TESK2/THBS1/WDPCP/CDH11/STON1/AJUBA/BCL2/GPM6B/SFRP1",38
"151","C2_Identity__DOWN","GO:0030900","forebrain development","96/3185","248/11518",0.387096774193548,1.39986833443055,3.9355425021638,8.88925084239994e-05,0.0130519377734777,0.0119847644350975,"WDR47/FRS2/ARL13B/FAT4/RAPGEF2/HIF1A/LRRK2/SUN1/ZEB1/CREB1/XRN2/NUMB/BTBD3/SRGAP2C/SCYL2/KRAS/METTL14/ATP7A/DOCK7/APP/NRP1/HERC1/ZSWIM6/UBA6/CRKL/RYK/PHLPP2/DIXDC1/NCOA1/SIN3A/HOOK3/RARB/SETD2/NF1/APAF1/TTC21B/OPHN1/ZMIZ1/CCDC141/PALS1/DYNC2H1/AGTPBP1/PHACTR1/ATRX/TTC8/GSK3B/AVPR1A/NIN/TOP2B/PGAP1/CEP120/PROX1/CHD7/PLCB1/BMPR1A/NDE1/NARS1/PEX13/TWSG1/FGF2/CRK/WDR37/PCDH9/SYNE2/BNIP3/PRKG1/CORO1C/SLC38A2/C21orf91/NDNF/ERBB4/PLXNA4/SEMA5A/CDK6/INHBA/P2RY12/ATP2B4/EGFR/DISC1/CDK5R1/WNT5A/ID2/NR2F2/ROBO1/ATP1A2/TACC1/CDON/GLI3/DCLK1/SLIT2/ALDH1A2/ALDH1A3/SLC1A2/NR4A2/NRP2/NTRK2",96
"152","C2_Identity__DOWN","GO:0090101","negative regulation of transmembrane receptor protein serine/threonine kinase signaling pathway","52/3185","118/11518",0.440677966101695,1.5936354202698,4.00711766083394,9.00622084678673e-05,0.0130519377734777,0.0119847644350975,"PDPK1/SIRT1/LEMD3/CTDSPL2/ARID4A/SMURF2/TRIM33/SNX6/SNX25/SMURF1/SIN3A/TBX20/BRMS1L/ARID4B/OGT/CRIM1/SINHCAF/ACVR1/PPM1A/SPRED1/SPART/SPRED2/USP15/TWSG1/UBE2D1/TOB1/HIPK2/SPRY2/MTMR4/PBLD/CD109/GPR155/ABL1/LTBP1/SLC2A10/LDLRAD4/SKIL/PPARA/CAV2/SMAD7/WNT5A/TNFAIP6/MIR27B/FZD1/SPRY1/SORL1/FBN1/NOMO3/FBN2/SFRP1/CHRDL1/CCN3",52
"153","C2_Identity__DOWN","GO:0031023","microtubule organizing center organization","53/3185","121/11518",0.43801652892562,1.5840107944004,3.99247307725617,9.40497859400356e-05,0.0130519377734777,0.0119847644350975,"SIRT1/CCP110/PDCD6IP/PPP1R12A/HAUS6/KIF3A/CEP135/GCC2/KAT2B/PKD2/CLASP2/SPICE1/CEP76/SASS6/CEP44/POC1B/USP33/TUBE1/XPO1/CHORDC1/C2CD3/CKAP5/TRIM37/CLASP1/HAUS3/MDM1/HAUS2/FBXW11/CEP68/CEP192/NIN/CEP120/VPS4B/UVRAG/CCNL1/NDE1/UBXN2B/CEP295/ALMS1/RTTN/ROCK2/CDK2/BRCA1/MAP9/TMEM67/PDE4DIP/GEN1/CNTLN/CDK1/SLC16A1/PARD6B/CEP85/PLK2",53
"154","C2_Identity__DOWN","GO:0048661","positive regulation of smooth muscle cell proliferation","36/3185","74/11518",0.486486486486487,1.75929398786542,4.05098474052922,9.47376834479119e-05,0.0130519377734777,0.0119847644350975,"FRS2/ITGB3/MAP3K7/NF1/RPS6KB1/ZNF143/MAP3K5/BMPR1A/TLR4/PIK3CA/CALCRL/FGF2/JAK2/DNMT1/STAT1/PIK3R1/ITGA2/PDGFD/MDM2/THBS1/ERN1/GJA1/IGFBP5/S1PR1/EGFR/ID2/DDR2/MIR221/MIR27B/ADAMTS1/CDH13/HPGD/PTGS2/CCN4/IGF1/NR4A3",36
"155","C2_Identity__DOWN","GO:0010810","regulation of cell-substrate adhesion","71/3185","174/11518",0.408045977011494,1.47562749237626,3.908248554829,0.000111234813348565,0.0147548672731657,0.0135484562989073,"RASA1/ROCK1/ACER2/PTK2/WASHC2C/BRAF/DOCK1/AP1AR/CLASP2/UTRN/NRP1/LDB1/FERMT2/CRKL/LIMS1/ATXN3/TEK/ITGB3/VEGFA/PRKCE/NF1/CLASP1/ST6GAL1/MAP4K4/PHLDB2/SLK/PTPRJ/EPB41L5/HSD17B12/GSK3B/PEAK1/KDR/PKP2/ECM2/VCL/EPHA3/CRK/MACF1/JAK2/KANK1/PIK3CB/LIMCH1/PIK3R1/ROCK2/ITGA6/NID1/ARHGAP6/ABL1/CORO1C/NDNF/THBS1/STK4/WDPCP/CDK6/DISC1/ABI3BP/GBP1/FZD7/CDH13/NPNT/BCL2/EDIL3/GPM6B/COL8A1/HAS2/FN1/POSTN/CARMIL1/NEDD9/ANGPT2/SFRP1",71
"156","C2_Identity__DOWN","GO:0001822","kidney development","88/3185","225/11518",0.391111111111111,1.41438548752834,3.88074264547798,0.000112590649208969,0.0147548672731657,0.0135484562989073,"NUP160/YAP1/LGR4/SMAD5/LRRK2/SMAD1/NPHP3/PKD2/NRP1/ZBTB14/TEK/ITGB3/RRM2B/VEGFA/RARB/NF1/CD2AP/APAF1/NIPBL/CNTRL/COL4A3/CEP290/LRP4/DYNC2H1/NUP107/PBX1/PROX1/DLG1/ANGPT1/HS2ST1/C1GALT1/CAT/NOTCH2/FGF2/PTCH1/EFNB2/ZMPSTE24/STAT1/ENPEP/WWTR1/NID1/IQGAP1/PYGO1/PDGFD/ERBB4/BCL2L11/WDPCP/PCSK5/TGFBR1/CFLAR/EDNRA/GREB1L/SMAD7/WNT5A/KLHL3/CYP26B1/EPHA7/COL4A4/PLCE1/GLI3/ADAMTS1/EDNRB/BICC1/SPRY1/ARID5B/SLIT2/EYA1/ALDH1A2/NPNT/FBN1/BCL2/EPHA4/BMP6/HPGD/FOXC1/ITGA8/MME/RDH10/HAS2/SULF1/PDGFRA/TIPARP/PRDM1/GCNT1/TGFB2/AGTR1/ANGPT2/SFRP1",88
"157","C2_Identity__DOWN","GO:1904707","positive regulation of vascular associated smooth muscle cell proliferation","20/3185","34/11518",0.588235294117647,2.12725090036014,4.06946360088851,0.000132629379881395,0.0169670870976842,0.0155797970803032,"FRS2/MAP3K7/NF1/MAP3K5/BMPR1A/CALCRL/FGF2/JAK2/DNMT1/MDM2/ERN1/GJA1/IGFBP5/DDR2/MIR221/MIR27B/ADAMTS1/HPGD/IGF1/NR4A3",20
"158","C2_Identity__DOWN","GO:0007064","mitotic sister chromatid cohesion","16/3185","25/11518",0.64,2.31444897959184,4.06743616178889,0.000158349806874701,0.0193366707349493,0.0177556350435819,"RB1/SMC3/STAG2/SLF2/RAD21/TNKS/SMC1A/NIPBL/PDS5B/PDS5A/STAG1/ATRX/POGZ/SMC5/ESCO1/SLF1",16
"159","C2_Identity__DOWN","GO:1904752","regulation of vascular associated smooth muscle cell migration","16/3185","25/11518",0.64,2.31444897959184,4.06743616178889,0.000158349806874701,0.0193366707349493,0.0177556350435819,"FAT1/DOCK4/ATP7A/DOCK7/MAP3K7/NF1/SSH1/NFE2L2/GNA13/PRKG1/MDM2/IGFBP5/DDR2/MIR221/ADAMTS1/NR4A3",16
"160","C2_Identity__DOWN","GO:0030032","lamellipodium assembly","29/3185","57/11518",0.508771929824561,1.83988542785535,3.92979529782686,0.000165458016350674,0.0196056074917129,0.0180025825646083,"ITGB1/NCKAP1/ACTR2/FER/WASF3/SPATA13/CCDC88A/ATP7A/TWF1/AKIRIN1/NCK1/GOLPH3/ACTR3/ARHGEF6/VCL/PIK3CA/VAV2/PIK3R1/S1PR1/P2RY12/AUTS2/PLCE1/KIT/AVIL/VAV3/SLIT2/CDH13/AJUBA/CARMIL1",29
"161","C2_Identity__DOWN","GO:0007179","transforming growth factor beta receptor signaling pathway","70/3185","173/11518",0.404624277456647,1.46325350949628,3.79544961424953,0.000167849980386897,0.0196056074917129,0.0180025825646083,"PDPK1/ADAM9/LATS1/SIRT1/LEMD3/EP300/RNF111/PTK2/SMAD5/ARID4A/SMAD1/ZEB1/SMURF2/LATS2/ZEB2/USP9X/TRIM33/SNX6/SNX25/FERMT2/MAP3K7/SMURF1/SIN3A/BRMS1L/ARID4B/OGT/SINHCAF/APPL1/ZMIZ1/SMAD9/ACVR1/PPM1A/PALS1/TGFBR2/SPRED1/ZFYVE9/SPRED2/USP15/BMPR1A/TWSG1/PTPRK/HIPK2/SPRY2/FUT8/MTMR4/PBLD/CD109/THBS1/LTBP1/SLC2A10/LDLRAD4/TGFBR1/SKIL/PPARA/CAV2/SMAD7/SDCBP/MIR27B/LOX/SPRY1/NPNT/NREP/FBN1/HPGD/ITGA8/CDKN2B/TGFB2/FBN2/GDF9/USP9Y",70
"162","C2_Identity__DOWN","GO:0007610","behavior","137/3185","380/11518",0.360526315789474,1.30378088077336,3.72282257961378,0.000172398932703434,0.0197084992641607,0.0180970615359686,"ITGB1/OXR1/WDR47/DDHD2/MBD5/PJA2/ADNP/EP300/ATXN1/HIF1A/GLS/LRRK2/MAPK1/PREX2/NCOA2/GIGYF2/ZFX/ATXN1L/PRKAA1/CREB1/PIAS1/NR3C1/BRAF/SYNJ1/KAT2B/KRAS/ATP7A/APP/VPS35/SLC11A2/UBA6/UBR3/ATXN3/CLCN3/SPG11/TANC1/VPS54/NCOA1/KMT2A/P2RY1/VPS13A/PRKCE/PRNP/HMGCR/NF1/RPS6KB1/TTC21B/RMI1/SLC25A46/ATP8A1/USP46/STRN/CRBN/PICALM/AGTPBP1/LEPR/AVPR1A/GLRB/ALS2/CPEB3/EIF2AK4/EPS8/CHD7/PUM1/PLCB1/FBXL20/CFAP69/PEX13/TMOD2/ZMPSTE24/INPP5F/ACVR2A/TRMT1L/HIPK2/SCN3A/ATAD1/ARRDC3/UBE3A/PRKAR2B/SYNGAP1/ETV1/ABL1/SELENOP/GPRASP3/HOMER1/THBS1/THRB/NAV2/RNF180/APBA1/PPARA/NLGN1/EGFR/GATM/SLC16A1/ID2/SLC6A1/SLC1A1/SLC1A3/ATP1A2/SGK1/BCHE/NR1D2/ABAT/KIT/GLI3/CHL1/SGIP1/EDNRB/NPY1R/PER3/PCDH17/BCL2/EPHA4/GRM1/NLGN4X/ALDH1A3/SLC1A2/ITGA8/MME/PTGS2/CLSTN2/P2RX3/PLK2/NR4A2/DPP4/PDE8B/NTRK2/CX3CR1/GRIN2A/GPR171/NEDD9/EGR2/TMEM74/HTR2B/BDNF/NR4A3",137
